label,x_px,y_px,area_px,circularity,eq_diam_px,eq_diam_nm,mean_intensity,max_intensity
43,769.6008230452675,53.55692729766804,729.0,0.8323186781347351,30.46623751157884,23.484381259762852,142.71157124103664,186.67926601994506
44,1403.17439703154,50.11502782931354,1078.0,0.6798924547728353,37.04797199880859,28.557799399757624,131.33790617125587,165.49130802920314
45,47.7,37.25,20.0,1.1065010026755895,5.046265044040321,3.8898276226927324,103.87729143859568,104.69149490036742
47,1157.1859649122807,46.58245614035088,285.0,0.9775921155019268,19.04923279949934,14.683777266536474,129.02731059706588,155.3308874149129
48,516.4761904761905,49.04365079365079,252.0,0.9321969195107137,17.91246396432554,13.807518335012949,123.26856335251807,142.77373750414128
49,79.29166666666667,50.580357142857146,336.0,0.9212791533907109,20.683531783305643,15.943548855120838,121.46696543604936,152.59478909798696
50,8.28686327077748,52.78552278820376,373.0,0.7167095477743337,21.792621462004423,16.798471779421256,127.7653834009671,172.82128169197162
51,834.2869198312236,61.53902953586498,948.0,0.808355708930996,34.74235294865525,26.780552150470776,149.04153246185675,184.67535960018225
52,884.5933456561922,59.3271719038817,541.0,0.9226169589275087,26.245429958408437,20.23084351112985,151.0847305929336,200.68411203602403
53,195.65714285714284,50.05714285714286,35.0,1.2092828327760132,6.6755811781245455,5.145758266277277,110.43419471057464,112.92652821820445
54,1047.1437206178643,72.39691067830759,1489.0,0.7912158656076727,43.54140193092842,33.56314947462335,165.7334172666334,217.19335511802268
57,1293.1173184357542,64.76536312849161,179.0,1.009104070480093,15.09668435477122,11.637022491241364,119.02921987216612,138.5974594753766
58,264.7189349112426,70.20414201183432,338.0,0.9362299087564458,20.7449985808745,15.990929491091235,135.97755538842307,163.65954808349176
59,1108.3145824318476,83.76633491994808,2311.0,0.6739624733318245,54.24441526906674,41.81338535510052,155.99766837875697,219.4046144772478
60,45.90773480662983,88.41767955801105,1810.0,0.9124767754529258,48.0058702240741,37.00450896243371,164.8853299374745,222.73633260547086
63,1513.1273176761433,87.17181705809641,809.0,0.629771357979075,32.09440436728413,24.739426001646727,132.364332571191,162.64725209407746
64,911.0,76.0,21.0,1.4149067216806128,5.170882945826411,3.9858872137802095,114.8131097228121,115.60940231221703
65,519.8371040723982,87.19683257918552,442.0,0.9569896845446942,23.722813466638858,18.28632747292963,141.86246262756035,187.07773236256497
68,734.0203045685279,87.91370558375634,197.0,0.9885831083345393,15.837556323903858,12.208111053823782,117.88057148662396,137.88007372186485
71,313.9775967413442,95.41547861507128,491.0,0.6588914767096137,25.003212122944625,19.273301010365774,126.3106026438689,165.50812978714623
73,887.4502994011976,105.0311377245509,835.0,0.9341700111542741,32.60605802383755,25.133825524688767,155.3941414195852,209.76461719684468
75,768.1095541401274,119.02420382165604,1570.0,0.6805317767370582,44.710022201226934,34.46396054343836,151.48216005661993,199.9677197752717
76,1217.9467787114845,101.57142857142857,357.0,0.8871228457353999,21.320096563347295,16.434233994214686,127.59899896881399,157.7398150886514
77,403.6294416243655,99.38071065989848,197.0,0.975163462157245,15.837556323903858,12.208111053823782,119.27272838852898,135.13089264620118
78,1314.8179162609542,111.40116845180137,1027.0,0.8777729330720531,36.16098743733379,27.874082429282314,149.35021817609402,204.64023130285614
80,7.611464968152866,106.5859872611465,157.0,0.9405842830571564,14.138550439257221,10.898461250743962,101.83777767296691,115.04718401171542
81,274.91132478632477,121.55555555555556,936.0,0.8907530177179316,34.52176435050956,26.610515179596334,140.06218918693412,187.44868065801708
83,1027.4854614412136,120.05689001264223,791.0,0.6491802731596551,31.735350634355903,24.462655535532463,126.51485081081316,158.26964099469976
85,511.5947488584475,126.2579908675799,876.0,0.9423171395175152,33.396973533360814,25.743489299641116,152.1228681685909,202.11889683350967
86,863.1391304347826,120.4,115.0,1.024568424991909,12.100518486599809,9.32747896658119,121.57300894796029,133.58534522428099
87,729.8620689655172,119.34482758620689,29.0,1.137434267908128,6.076507779746499,4.683972721385333,113.69739046544876,117.05085025278011
89,912.0974529346622,134.99557032115172,903.0,0.8862479989580431,33.90774703361832,26.13721036916511,151.67254661364132,194.87881173731967
90,419.0818505338078,142.35231316725978,843.0,0.671095423642481,32.7618823667344,25.253940070396975,129.02110592616418,178.37422868864445
91,2.1267605633802815,136.64788732394365,71.0,0.7859675611832415,9.507891862878783,7.328996808338441,86.17373844374696,92.17371443338422
92,114.02068126520682,144.91362530413625,822.0,0.9178843340375492,32.35124272377035,24.937405482492068,133.68244722581997,182.14768362623394
93,177.7594936708861,135.51898734177215,79.0,1.0926697401457526,10.02925341359355,7.730879496560556,101.89121581114439,108.89413293839192
94,556.3347457627119,140.85593220338984,236.0,0.7253728795347913,17.334489682638438,13.361996685537235,107.34942064035161,114.50189849267981
95,1324.468932038835,155.4009708737864,1030.0,0.7689507575986061,36.21376438700094,27.914764643725096,138.86162556157672,185.6403218481766
97,600.6989247311828,151.46774193548387,186.0,0.9984017488223943,15.389040103942165,11.862379950442051,113.83088487979533,135.75213287477817
98,297.8695652173913,157.91973244147158,299.0,0.9685549780123429,19.511499785403828,15.040107914082189,117.73564777162709,145.89722240790726
99,1021.7948717948718,156.80448717948718,312.0,0.9316995587212518,19.931149940667517,15.363588102214564,112.78663245408079,134.6272436248355
100,800.8449197860963,157.93048128342247,187.0,0.9937772903718065,15.430353037616328,11.894225323044907,124.52423129244215,143.72204597769948
101,264.595363540569,168.42781875658588,949.0,0.904706459845381,34.76067214473376,26.79467319134156,139.4910936404553,196.91349481171864
103,890.483358547655,174.83358547655067,1322.0,0.658341898418613,41.02709687681892,31.62504016684896,125.67601090589476,183.80535752072933
105,529.3787878787879,171.1439393939394,528.0,0.8420070431685255,25.928179257714298,19.986296201761686,120.28439391194452,143.5303772984737
107,573.7130977130977,174.75259875259874,481.0,0.9458329152983498,24.747287144606645,19.076025591538574,137.38332220637753,186.94577404039708
108,928.9487179487179,168.75641025641025,78.0,0.6737432925480252,9.965574970333758,7.681794051107282,103.40108845556114,108.86975347779189
109,1286.565168539326,181.9370786516854,890.0,0.8660448812110759,33.66278649806482,25.9483867046628,131.30318441463686,176.86636062616455
110,2.13953488372093,175.54651162790697,86.0,0.7066561755381536,10.464157913908982,8.066118237252203,91.50767167745109,101.37846951227051
111,1526.508728179551,191.286783042394,802.0,0.643845182673723,31.955251757380985,24.632162577897258,132.69375336528418,161.36208620479061
113,1177.2030237580993,182.3887688984881,463.0,0.9518262571520362,24.279825147895533,18.71569045822776,125.66054104752504,165.69794634428933
116,1357.1995515695066,192.10538116591928,446.0,0.9570097122513673,23.829914749152643,18.368884675833577,125.13967926669947,170.06718827998088
117,831.1408450704225,194.33978873239437,568.0,0.9178694473284051,26.89237924411993,20.7295333698827,131.02987304176978,185.42234220474083
120,675.280701754386,199.47368421052633,513.0,0.6511830878317159,25.557227675339483,19.70035448066496,103.95728478446847,136.2609204950628
121,865.2987012987013,192.35064935064935,77.0,1.0650072150787715,9.901487006738307,7.632392933865109,104.12127295770667,109.53531673543083
122,1314.1024258760108,210.66127583108715,1113.0,0.7746693000701892,37.64459607022283,29.017696922598077,132.52819474113193,182.80350904101888
123,1396.0068415051312,207.01140250855187,877.0,0.8935984840546943,33.416030295843605,25.758178881036013,135.5927181909148,190.8332806100007
126,1186.7514934289127,215.2437275985663,837.0,0.6601487924089626,32.64508384034771,25.163907911906744,109.72207062034029,143.5283858171298
127,543.6127562642369,213.0637813211845,878.0,0.9284408159641638,33.43507619667515,25.772860089911696,152.62985760365345,211.0999755595098
128,712.776119402985,216.8374792703151,603.0,0.7601733390088774,27.70854462932514,21.358660582256586,106.82184882220456,134.6199961639309
129,1250.1636363636364,205.88636363636363,220.0,0.9466199575059367,16.73656774376801,12.901098723631927,97.03657152697531,113.47040089871794
130,852.7547169811321,205.43396226415095,53.0,1.1109014545474654,8.214724333230155,6.3321806019568,103.86543340183051,108.97465302091261
132,393.55172413793105,209.68965517241378,29.0,1.2505080359258505,6.076507779746499,4.683972721385333,99.54553020856358,101.28683525957425
133,1276.7734375,214.1875,128.0,1.015490195448531,12.766152972845846,9.840571994517683,94.85473623980613,103.81457261839219
